,pKd,vina,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,delta
5ie1,6.853871964321763,5.662770181900001,2.7860517415,-0.3718427555,7.5,29.0,7.5,21.0,-0.0957864591,-3.1541757027,12.0,-37.7609747276,23.7511,22.8274,72.9337,10.9653,142.7743,295.5977,268.9145,71.333,0.0,909.097,1.1911017824217618
5btv,3.853871964321762,3.1572416909,-14.3940150949,-0.5722248886,12.5,27.0,10.5,4.0,-0.1142117279,-7.6863223939,8.0,-90.4395737215,44.4001,116.9088,0.596,20.6122,262.9062,0.5867,175.7152,120.5101,0.0,742.2353,0.696630273421762
5ewk,4.853871964321762,5.094792200400001,-13.289056419300001,0.1355122775,3.0,22.0,3.0,10.0,0.0185059527,-2.9076130392,3.0,-75.4677372093,46.3198,0.6892,6.0708,34.8121,133.2326,249.9779,24.2624,166.9511,0.0,662.3159,-0.24092023607823876
5eu1,7.812479279163536,6.639038037000001,-6.7228612742,0.1864018137,5.0,26.0,5.0,8.0,0.0303371464,-1.2887932743,4.0,-74.6852867518,1.2868,0.0001,12.1243,7.8331,192.9768,233.7738,80.9845,272.1523,0.0,801.1317,1.173441242163535
5exw,6.823908740944319,7.6898871553,-66.3490408736,-3.3027074277,9.5,31.0,9.5,2.0,-0.6329651955,-14.5050948205,14.0,-251.513970387,9.9287,226.2955,115.8138,23.7901,159.0233,84.2087,34.6749,236.273,0.0,890.008,-0.8659784143556815
5fov,2.7986028756795487,3.9415112036,-3.5218742397,-0.1993259075,13.5,36.0,10.5,10.0,-0.0353688878,-6.0768472916,10.0,-79.55177285479999,0.0,0.0,25.6699,74.9124,341.3925,158.7169,212.4214,107.7703,0.0,920.8834,-1.1429083279204515
4ybk,7.823908740944319,7.052286303,-20.7116378139,-0.0864491314,9.5,38.0,9.5,11.0,-0.0111783876,-1.9149443477,12.0,-71.94337643850001,4.7058,15.2537,55.4105,26.4398,127.2693,404.4944,254.2767,128.1751,0.0,1016.0253,0.7716224379443188
5i29,7.823908740944319,7.3530978869,-4.7819293758,-0.1248033235,2.0,22.0,2.0,9.0,-0.027505875,-2.1670888701,2.0,-54.6014943732,0.0,0.0,8.3536,28.9754,139.47799999999998,282.5274,75.292,158.8689,0.0,693.4953,0.470810854044319
5fbi,2.7958800173440754,4.2144648373,-13.1647225294,-0.262002628,5.0,23.0,5.0,11.0,-0.0559799568,-2.7485850723,8.0,-62.4268057872,12.9579,2.2825,28.7993,66.1327,86.8923,131.9258,36.9976,93.6969,0.0,459.685,-1.418584819955925
5i3v,7.795880017344076,6.727247544400001,-3.109630855,-0.4224095561,7.5,30.0,7.5,19.0,-0.1054245177,-3.1470021705,12.0,-56.2212970147,10.804,19.5045,50.1311,10.5891,187.8608,265.5726,317.6843,65.8883,0.0,928.0347,1.068632472944075
5lne,4.758702612890007,4.6298695639,-22.163009146700002,-0.7976337004999999,8.5,26.0,8.5,1.0,-0.161661196,-7.987199991900001,8.0,-101.988769856,22.248,19.5636,142.24,9.04,94.4876,26.1097,45.4817,179.4452,0.0,538.6158,0.12883304899000692
5fwr,7.752026733638194,4.5006286259,-17.3477939947,-0.6676812772,6.0,24.0,6.0,11.0,-0.17086649550000002,-8.7391739399,6.0,-64.0317405864,14.1912,13.0493,115.1759,22.388,47.199,178.2638,66.178,106.4406,0.0,562.8858,3.2513981077381935
5fh8,6.769551078621726,5.7250801574,-1.2796173144,-0.060923679400000014,4.0,21.0,3.0,13.0,-0.0165915438,-1.1048999964,3.0,-26.489367883499998,0.0,0.0,7.8669,19.0797,71.4228,208.9238,201.7462,30.4329,57.6179,597.0902,1.044470921221726
4yhm,9.761953896871203,6.1153848562,-22.2107813504,-0.5332178904,9.5,35.0,9.5,13.0,-0.124106508,-4.1883232537,10.0,-85.6477128911,62.1292,28.9054,75.0069,6.9063,141.5795,396.5464,27.3285,136.1869,0.0,874.5891,3.646569040671203
5er4,2.756465898167938,3.5715535174,-4.0309236346,-0.1462505711,1.0,20.0,1.0,12.0,-0.0367331792,-2.5684986075,2.0,-31.9599490156,0.0,21.8914,44.5297,0.4375,74.7784,183.3038,82.0274,35.8728,0.0,442.841,-0.8150876192320617
5hbs,7.732828271596986,7.1181903795000006,18.0415581763,-0.0118605333,5.5,21.0,5.5,19.0,-0.005354477,-1.3436363216,10.0,-8.2420290877,0.0,0.0,26.6873,0.0,0.0,0.0,450.4855,44.8859,0.0,522.0587,0.6146378920969857
4yk0,3.742321425130816,4.5450927897,0.2289148941,-0.08058121139999999,0.0,13.0,0.0,6.0,-0.0205817294,-1.8390134629,0.0,-17.171242951700002,0.0,0.0,9.147,15.3818,73.7527,109.7257,175.7142,30.9801,0.0,414.7015,-0.8027713645691841
5ia0,6.7281583934635005,6.757863417,-11.864589499700001,0.0039681809,6.0,37.0,6.0,16.0,0.0126600374,-2.1361355921,6.0,-66.0954513759,23.3583,30.0042,24.0297,6.3222,285.3215,285.466,249.951,144.7196,94.2516,1143.4241,-0.02970502353649973
4yho,10.744727494896694,7.3909973152,-18.9160542939,-0.4480597014,9.5,35.0,9.5,13.0,-0.1071775588,-4.5126211874,10.0,-91.7778775708,76.2967,29.8576,57.343,4.8826,169.1149,429.6105,47.2136,129.3419,0.0,943.6608,3.3537301796966936
5k03,4.7447274948966935,5.6188047913,-12.6489030218,-0.0916495755,0.0,16.0,0.0,6.0,-0.0340119313,-1.8357641022,0.0,-62.101150897,0.0,3.39,4.0498,33.1061,70.2583,196.7285,172.0114,32.2378,0.0,511.7819,-0.8740772964033061
5his,4.707743928643524,2.4397491078,-8.7608559043,-0.2625454106,1.0,9.0,1.0,3.0,-0.0433859335,-0.9237132966,1.0,-31.6623501179,0.0,41.362,2.6655,0.0,47.0032,127.5689,109.0377,40.894,0.0,368.5313,2.2679948208435237
5l9g,7.703334809738469,6.2404669059,-32.4400695649,-1.2067964272,13.5,21.0,12.5,2.0,-0.2514477069,-13.9515372524,12.0,-126.74283976299999,8.1979,54.8616,116.665,41.7764,28.679,0.0,48.2693,146.6723,0.0,445.1215,1.462867903838469
5ia2,7.721246399047171,8.1950930626,-16.9024922157,0.0868378811,3.5,31.0,3.5,10.0,-0.0115084581,-3.2872747981,4.0,-63.4176627584,0.1157,4.1345,44.5558,25.1119,164.5748,285.5919,229.5435,162.2864,0.0,915.9145,-0.4738466635528287
5hjq,4.721246399047171,2.4591645881,-28.5387462784,-0.7920078322,7.5,24.0,7.5,0.0,-0.17674908530000005,-7.542881089500001,4.0,-68.393248164,92.2587,151.3241,37.9218,15.1593,17.6737,0.1836,7.4502,70.8259,0.0,392.7973,2.262081810947171
5f0f,6.0,6.886224167000001,-2.466580172,-0.047896897,4.0,23.0,4.0,12.0,-0.0070561738,-0.73349,4.0,-29.007241011199998,0.0,0.0,18.6999,12.1626,84.7246,222.2536,278.8196,209.3156,0.0,825.9759,-0.8862241670000008
5f1r,6.0,7.659616023,-3.0859684676,-0.1692381477,4.0,27.0,4.0,17.0,-0.0281146717,-0.5791930436,4.0,-19.4859320145,23.7032,34.0662,11.7123,11.8519,122.9514,337.0521,269.5807,86.9468,0.0,897.8646,-1.6596160229999999
5ey0,2.6458915608525992,2.1873845384,-39.6709386782,-0.3048971232,9.0,32.0,9.0,0.0,-0.0694101587,-8.3534168791,14.0,-138.541532521,29.3052,191.916,98.6077,17.1812,181.958,59.6675,81.5082,125.0589,0.0,785.2027,0.45850702245259933
5epn,8.657577319177793,8.3808274004,-15.749731996800001,-0.2019884762,10.0,53.0,10.0,20.0,-0.0409360769,-6.4538611516,6.0,-141.757057327,11.8663,8.8827,6.9065,48.7128,323.4374,151.0061,567.4972,156.1133,0.0,1274.4223,0.276749918777794
5d0c,5.6307841425898575,5.6033061476,3.366205657,0.0345033696,5.0,29.0,5.0,13.0,0.0022298096,-1.2850451404,8.0,-25.6884994921,0.0,0.7941,7.7961,12.7805,183.8575,203.2614,270.9551,84.9597,0.0,764.4044,0.027477994989857812
5g46,2.6020599913279625,4.0831407877,0.4665436494,-0.0321855412,1.0,13.0,1.0,8.0,-0.0075109376,-1.5933529921,1.0,-28.6713466006,0.0,0.0,0.0668,10.7947,87.9366,172.1671,72.0087,49.7978,0.0,392.7717,-1.4810807963720372
5i9y,8.55284196865778,7.2420254962,-11.2851764091,-0.1229916032,7.5,33.0,7.5,8.0,-0.0270511112,-4.5832269348,10.0,-102.73844798,20.3213,4.6882,61.9303,12.937,246.4482,212.3398,245.4212,164.6455,58.1726,1026.9041,1.3108164724577804
5dus,5.530177984021837,8.1277366759,-52.095907203,-1.0730005163,12.0,36.0,12.0,0.0,-0.2283427719,-14.6060963935,16.0,-220.859156802,0.0,110.0026,164.9671,52.9132,189.8971,54.9216,106.5778,284.7862,0.0,964.0656,-2.597558691878163
5sxm,8.537602002101043,5.5282114414,-20.0753645785,-0.4529520797,24.0,55.0,19.0,16.0,-0.0848867977,-8.564654664199999,16.0,-101.970806686,111.243,43.9062,61.719,24.4271,318.2642,190.1208,418.4873,164.952,0.0,1333.1196,3.0093905607010427
5fe9,4.678194516142461,5.0571421587,-6.5032470333,-0.1473801457,2.0,18.0,2.0,7.0,-0.0273518421,-1.844507303,2.0,-50.5528789598,15.6077,16.0539,23.5946,11.4188,152.6041,119.7016,130.2777,133.1553,0.0,602.4137,-0.3789476425575389
5dkn,3.6933605589757375,3.6340542003,-5.9310954937,-0.1531087026,12.0,31.0,12.0,15.0,-0.0210951724,-0.5346555308,12.0,-32.853310496,0.0,6.7676,0.0,6.9452,124.8281,354.86300000000006,130.1999,47.6859,0.0,671.2897,0.059306358675737414
5a6x,6.6946486305533774,5.2877734194,-9.860445433099999,-0.4476416121,2.5,12.0,2.5,1.0,-0.0977522123,-9.776233446200001,2.0,-96.9187622828,0.0,23.6242,80.4826,5.0373,103.5228,0.0,71.4709,149.542,0.0,433.6798,1.4068752111533778
5fs5,6.685290307044827,4.2950900581,-14.7089243566,-0.5965327471999999,10.0,19.0,10.0,6.0,-0.1553751867,-8.0695269095,14.0,-71.269702548,12.8132,11.4095,109.5639,15.5569,59.9444,28.617,132.8407,130.3764,0.0,501.122,2.3902002489448266
5fog,3.6716203965612624,5.0317634047,-20.757253557000002,-0.163274874,8.0,26.0,8.0,3.0,-0.034635397799999995,-8.3692969376,8.0,-98.8447309852,71.8759,6.1142,106.6065,15.3441,135.9941,54.2413,199.9849,196.1533,0.0,786.3143,-1.360143008138738
5fol,3.6675615400843946,6.508579505599999,-18.8384510519,-0.2365211854,8.0,27.0,8.0,4.0,-0.0483883353,-8.4840147736,8.0,-108.346485139,58.7234,5.151,108.1754,12.6673,178.2865,59.0122,233.6781,188.7469,0.0,844.4408,-2.8410179655156047
4d7b,7.67778070526608,0.4557466766,-4.2400636383,-0.353248784,4.0,20.0,4.0,10.0,-0.049583924,-4.8955103023,4.0,-31.6627462025,0.0,0.0,49.6012,0.0,84.1817,192.798,62.0166,10.6886,0.0,399.2861,7.22203402866608
5eq1,4.6777807052660805,4.1246709915,-0.3239238538,-0.0062199952,0.0,13.0,0.0,5.0,-0.0021858002,-0.9013565214,0.0,-17.348138735,0.0,8.6648,0.0,6.4422,105.8503,187.1179,99.9896,14.4383,0.0,422.5031,0.5531097137660801
5ji8,4.6307841425898575,3.6654915817,-3.3389491686,-0.1766537316,1.5,13.0,1.5,4.0,-0.0349728032,-3.3608438451,2.0,-31.3908928038,0.0,0.0,35.0177,49.2303,117.8809,165.3481,59.3546,23.1522,0.0,449.9838,0.9652925608898575
5ko1,6.638272163982407,5.875746338300001,-15.6687693706,-0.1433092762,6.5,27.0,5.5,11.0,-0.0255621265,-1.8796194693,8.0,-53.8421121762,17.837,6.7852,45.7586,18.2122,164.7214,383.5303,141.2721,69.3274,0.0255,847.4697,0.7625258256824061
5hu9,7.616184634019568,10.8562681316,-18.5391651272,0.4056566445000001,8.0,43.0,8.0,19.0,0.0651045724,-3.5206639812,8.0,-97.9888875183,7.0732,10.6808,8.052,44.8472,199.1128,292.4892,265.0125,387.6023,67.4829,1282.3529,-3.2400834975804322
5i88,6.6020599913279625,6.1156489126,2.4086417969,-0.0141343523,5.0,25.0,5.0,12.0,-0.0103495439,-1.4056162266,6.0,-32.5403889922,0.0,0.0,0.119,26.9077,168.0799,246.2984,246.7483,115.2087,0.0,803.362,0.4864110787279623
5lvr,3.6020599913279625,3.8594850169,-5.6308046877,-0.1146518219,2.0,15.0,2.0,6.0,-0.0216599597,-1.5360087439,2.0,-32.9368990164,0.0,18.4193,17.7152,54.7604,95.9482,174.8939,93.6073,17.3571,0.0,472.7014,-0.2574250255720374
5ia5,7.602059991327962,9.7209576398,-23.6341920444,0.3151733181,8.0,46.0,8.0,16.0,0.063740281,-4.0958521694,10.0,-107.99804804899999,12.8534,20.6556,20.5674,38.3861,191.4763,351.8965,339.9864,244.8825,51.9088,1272.613,-2.1188976484720383
5evz,6.568636235841013,5.4864245161000005,-55.3582726807,-2.4416121724,7.0,27.0,7.0,0.0,-0.4504142043,-10.7663789321,10.0,-226.998145367,11.0955,167.4865,123.8989,18.1713,169.3673,59.6831,33.6615,215.4924,0.0,798.8565,1.0822117197410126
5c2o,4.549750891680639,5.578499515800001,-36.8923685347,-1.6836896205,8.5,29.0,8.5,3.0,-0.3287428831,-8.5094888813,14.0,-143.457624552,3.0072,157.1287,46.7621,58.1558,210.9492,92.4152,120.2937,89.8247,0.0,778.5366,-1.0287486241193617
5fpk,3.5528419686577815,4.1803942268,-2.3468599342,-0.2156753996,11.5,32.0,9.5,11.0,-0.0446255316,-5.1335058026,10.0,-96.38142951350001,0.0,0.0,22.6773,51.6011,372.9381,147.9116,301.2757,88.6656,0.0,985.0694,-0.6275522581422184
5etb,4.537602002101044,4.8571267706,1.3447585613,-0.0247332828,1.0,13.0,1.0,8.0,-0.0064180375,-1.2433682386,1.0,-16.1737772356,0.0,6.0244,0.0,19.6998,74.5864,182.914,151.8332,20.362,0.0,455.4198,-0.3195247684989555
5dlx,5.698970004336019,5.2801891328,-5.5696536264,0.1797270547,7.0,35.0,7.0,12.0,0.034833440099999995,-0.7309007803,10.0,-36.9496907782,0.0,17.2697,0.0,9.997,131.6969,234.2618,271.0314,135.7549,4.6226,804.6343,0.4187808715360184
5lz4,5.698970004336019,5.943146734400001,-12.2247624293,0.0324055882,4.0,20.0,4.0,9.0,-0.0020684418,-2.9413242396,4.0,-70.2914689397,0.0,0.0,16.9183,23.4138,122.4419,179.0452,146.7979,137.5317,43.0997,669.2485,-0.2441767300639821
4zgk,5.508638306165726,4.7838657894,0.6503635783,-0.0625813668,5.5,33.0,5.5,22.0,-0.0100268083,-0.73349,4.0,-22.7600113275,0.0,0.0,7.7287,16.4388,123.6173,251.7273,139.8442,29.2598,134.6942,703.3103,0.724772516765726
5cks,5.508638306165726,3.4669431736000003,-30.6130559984,-1.3582474424000002,10.0,19.0,10.0,1.0,-0.292295765,-12.615155146900001,8.0,-132.874911516,63.4844,124.9119,104.5675,2.7606,185.7025,6.2269,29.3281,107.6534,0.0,624.6353,2.0416951325657258
5avf,5.494850021680094,3.7549920315,-16.6395800601,-0.7246367757,2.5,7.0,2.5,0.0,-0.1612284369,-6.862605789,4.0,-58.658882327,40.3232,89.57799999999997,0.0,0.0,0.0,0.0,0.0,77.4531,0.0,207.3543,1.7398579901800937
5aqz,5.481486060122113,5.9541197448,-27.013967266399998,-0.4943282506,5.0,22.0,5.0,2.0,-0.1035174437,-6.4965502696,6.0,-147.07049556200002,28.3567,4.2709,109.972,42.4868,132.3453,42.7781,26.6792,243.803,0.0,630.692,-0.4726336846778869
5hrw,5.481486060122113,5.556128070800001,-1.5311823797,-0.1132215164,2.0,17.0,2.0,10.0,-0.0223861148,-0.7749981991,2.0,-22.6729607343,0.0,0.0,0.0,29.1497,89.1652,206.0353,153.6239,26.2014,0.0,504.1755,-0.07464201067788778
4y4j,2.468521082957745,2.8635669647000004,-8.8855125298,-0.3139190502,4.0,12.0,4.0,4.0,-0.0803464946,-6.1570177486,6.0,-37.4175913841,44.0169,21.9893,75.8069,0.0,52.1432,114.8791,25.5666,61.7598,0.0,396.1618,-0.3950458817422553
5ave,5.443697499232713,4.0162098252,-18.7254715872,-0.6071830220000001,3.0,7.0,3.0,0.0,-0.1525952596,-7.8224654727999985,4.0,-62.453512158100004,39.4934,58.3287,33.5718,0.0,0.0,0.0,0.0,68.4918,0.0,199.8857,1.4274876740327134
5e3a,5.443697499232713,5.7891505089,-26.715869595500003,-0.4799665164,16.0,40.0,14.0,17.0,-0.0834931667,-7.182942876699999,14.0,-92.1856980108,119.6013,40.2293,40.7857,59.5086,192.8837,296.9889,224.5681,124.4598,0.0,1099.0254,-0.34545300966728654
5f2u,8.431798275933005,5.4391730903,-0.0395424459,-0.3114545238,29.0,51.0,26.0,19.0,-0.0901972653,-5.2355856059,28.0,-105.55783684200001,12.0284,37.1377,57.8891,48.3174,175.2196,73.5127,840.659,310.8805,0.0,1555.6444,2.9926251856330053
5i9x,7.522878745280337,7.3178683622,-12.7679484488,0.336378514,9.0,36.0,9.0,9.0,0.0683539331,-3.1232444294,10.0,-108.437430564,8.0023,12.5773,16.3854,6.6492,247.8568,165.248,180.8676,307.606,120.8669,1066.0595,0.2050103830803378
4yxi,6.496481687275924,3.5353337812,-1.5815291333,-0.2250420669,1.5,11.0,1.5,6.0,-0.0463859076,-1.6767874796000002,2.0,-33.5901305406,0.0,0.0,61.0113,26.8042,102.8438,180.3627,116.7753,8.5464,0.0,496.3437,2.9611479060759245
5fnd,3.494850021680094,3.3477730533,-7.336249621599999,-0.2943862115,1.5,15.0,1.5,5.0,-0.0642683938,-2.7825236546,2.0,-69.26026268359999,3.7532,7.1225,47.1087,8.6272,170.3597,100.9061,135.7406,55.2123,0.0,528.8303,0.1470769683800941
5eh7,3.4814860601221125,2.1948441317,-1.6397462346,-0.1326003222,3.0,15.0,3.0,5.0,-0.0196942065,-2.1349106638,3.0,-73.47236568310001,0.0,0.0,16.005,37.1395,130.9629,125.2589,59.2094,44.2985,114.4641,527.3383,1.2866419284221124
5a7y,4.481486060122113,4.4660299026,-25.2408432102,-0.2496873309,8.5,26.0,8.5,1.0,-0.052239157800000005,-2.9029920522,12.0,-86.4335667422,29.2468,19.1622,71.0129,12.1213,84.1329,56.7007,117.6979,201.786,0.0,591.8607,0.015456157522113045
5fut,6.453457336521868,5.3212058936,-6.2114867160000005,-0.0533760673,9.0,38.0,9.0,22.0,-0.0001833725,-0.0,12.0,-43.9103348406,0.1411,12.3891,29.2474,29.3691,56.0637,261.8668,302.6468,282.5884,0.0,974.3124,1.1322514429218682
5jox,4.455931955649723,3.3409589312,-11.7330894125,-0.23231095280000005,2.5,9.0,2.5,0.0,-0.0742218531,-7.8478955711,4.0,-63.558456163900004,15.9387,0.0,78.443,0.0,0.0,0.0,0.0,138.2172,0.0,232.5989,1.1149730244497236
5d6j,4.443697499232711,7.648393626,-61.227036194200004,-2.5999139842,9.0,31.0,9.0,0.0,-0.520557853,-18.1894297603,14.0,-259.008624509,29.1987,212.842,115.4683,19.5216,227.6923,69.7407,48.0391,220.6292,0.0,943.1319,-3.2046961267672884
5f2p,4.425968732272281,4.4052969306,-9.7928396598,0.2720807806,1.0,15.0,1.0,2.0,0.0446402014,-0.891777142,1.0,-46.898382393199995,0.0,0.0,7.1608,6.2311,103.5791,191.4527,55.3515,138.2053,0.0,501.9805,0.020671801672281553
5g4o,4.431798275933005,5.814404569600001,-12.6734455972,0.1641697318,4.0,22.0,4.0,13.0,0.035258864300000005,-0.5123354300999999,4.0,-37.5105025624,5.5635,0.1208,16.3044,3.6925,77.6507,256.1008,108.5412,111.2253,38.7208,617.92,-1.3826062936669956
5ihh,6.4089353929735005,5.3973421556,-10.2561339485,-0.3440288147,3.5,22.0,3.5,8.0,-0.0724248026,-3.6705526627,4.0,-34.5155015246,2.7448,0.0,95.6886,3.9397,35.6354,249.2404,244.7855,121.0837,0.0,753.1181,1.0115932373735008
4xoc,8.522878745280337,4.5848112732,-14.4074012874,-0.5837993608,10.0,19.0,10.0,6.0,-0.1530353536,-7.9606109794,14.0,-61.7601293913,13.5618,12.9624,113.5065,17.5502,63.1566,45.7594,192.3716,127.1173,0.0,585.9858,3.9380674720803377
5f08,5.522878745280337,7.540233190599999,-1.2132731439,-0.0467893271,4.0,22.0,4.0,13.0,-0.0057725663,-0.73349,6.0,-20.681704087,0.0,0.0,21.4937,11.4727,59.9823,220.817,310.6581,171.9544,0.0,796.3782,-2.0173544453196612
5tef,5.3979400086720375,4.950353349599999,-36.576865146100005,-0.4558346954,9.5,33.0,9.5,0.0,-0.1088645858,-7.1946053677,14.0,-86.84726243709999,43.2453,77.1119,141.2256,14.228,95.1696,67.8156,67.5864,192.5885,0.0,698.9709,0.4475866590720381
4y3y,2.3467874862246556,2.6408060517,-1.4143300878,-0.0494225562,4.0,8.0,4.0,4.0,-0.0052371186,-5.1443761244,4.0,-35.5557737171,42.815,11.4259,29.4007,8.274,37.9488,19.0264,145.1401,68.6707,0.0,362.7016,-0.2940185654753442
5edl,8.346787486224656,5.0886675589,-14.394990636600001,-0.3180192593,5.0,18.0,5.0,4.0,-0.0871606167,-4.2085602428,8.0,-73.16342703,0.3399,13.2828,87.3993,7.6213,114.8523,109.3751,183.0132,115.3646,0.0,631.2485,3.258119927324656
5l4m,5.337242168318426,3.5005663552,-12.0329474594,-0.1864384882,3.0,14.0,3.0,4.0,-0.0146184557,-0.0,3.0,-13.071217224200002,0.0,32.649,39.2798,6.0224,38.8697,51.3253,184.7046,137.0269,183.7626,673.6403,1.8366758131184255
5czm,8.318758762624412,5.5642184655,-20.9382348796,-0.6480310801,18.0,52.0,15.0,24.0,-0.1484143666,-4.5955715715,14.0,-137.734121399,0.0,132.4421,0.3979,36.2719,388.2457,389.1842,260.1361,155.3106,94.2828,1456.2713,2.7545402971244126
5d3c,10.397940008672037,6.3236006625,-18.226082255599998,-0.5343621347999999,17.5,46.0,14.5,20.0,-0.1178204987,-9.4741675944,14.0,-134.388314098,0.0,81.9064,34.398,79.2819,368.7959,296.9084,258.3472,121.6677,65.2033,1306.5088,4.074339346172038
5igm,7.379863945026242,6.1863206741,-9.8399957319,-0.1888223307,6.0,28.0,6.0,9.0,-0.0369605611,-2.026559521,6.0,-65.7173446158,0.0,0.0,30.5105,42.2771,150.5738,149.576,229.5726,131.6984,0.0,734.2084,1.1935432709262424
4yyt,6.37851213541937,2.0241756785,-2.2330442909,-0.2911735253,4.0,13.0,4.0,6.0,-0.0595887276,-3.7002296681,6.0,-42.2046625248,0.0,0.0,87.7685,26.7057,120.8518,161.459,116.3599,48.4827,0.0,561.6276,4.35433645691937
5d3x,6.356547323513813,3.5846536488,-36.2143230438,-0.7778881497,9.0,28.0,9.0,0.0,-0.1483190129,-8.174159258,4.0,-81.6453806967,59.264,208.4711,34.594,13.3972,77.0379,5.7235,44.074,55.9706,0.0,498.5323,2.771893674713813
5ia3,7.337242168318426,7.3347679718,-10.517557119400001,0.2274479141,4.0,29.0,4.0,13.0,0.0375400182,-1.3619589018,6.0,-46.7275232326,10.8771,6.1221,33.7329,13.5396,126.8733,274.9722,171.7356,123.7035,95.3569,856.9132,0.002474196518425842
5h8g,10.316952961761153,7.2025270597,-15.5103135259,0.0307772404,9.0,33.0,9.0,8.0,0.0111783876,-4.1415706011,12.0,-102.405795596,15.2527,25.868,22.2251,15.4545,273.6945,178.6261,259.3899,273.0377,0.0,1063.5485,3.1144259020611527
5meh,6.317854923626168,4.8484935933,-12.6774797922,-0.4180893,3.0,11.0,3.0,0.0,-0.101881761,-10.1812519544,4.0,-72.8529773875,18.1339,22.9898,97.5418,0.0,57.2537,11.729,18.7721,144.4877,0.0,370.908,1.4693613303261683
5fe7,3.311580177997289,4.2047387599,-2.3012001817,-0.1306272341,2.5,14.0,2.5,5.0,-0.0238237552,-2.0169214624,3.0,-30.7571281042,0.5678,12.5712,38.4997,11.6587,72.6011,66.937,188.3779,77.3171,0.0,468.5305,-0.8931585819027106
5eqp,5.3979400086720375,4.5571073559,-8.5737206006,0.8442176504000001,2.0,19.0,2.0,8.0,0.1696929115,-1.2693924638,2.0,-28.850347500199998,5.2987,20.5144,17.3768,0.6401,29.6191,232.9205,63.6153,167.1259,0.0,537.1108,0.8408326527720371
5fns,5.3979400086720375,6.6823579564,-17.562222461300006,-0.1982476772,7.0,29.0,6.0,12.0,-0.049253853499999986,-5.6124601028,8.0,-64.8570048552,12.7885,46.64,33.4414,11.6086,164.0136,171.8159,91.3857,194.7492,50.9892,777.4321,-1.2844179477279623
5l9o,5.3979400086720375,5.5736364771,-33.6677631222,-0.9442143421,13.5,21.0,12.5,2.0,-0.1801378091,-12.5177916843,12.0,-137.847482278,7.0733,52.4115,114.7062,38.7218,25.2454,0.0,47.1963,149.9615,0.0,435.316,-0.1756964684279625
5hrv,5.292429823902063,6.455885584,-2.7613844728,-0.0501633811,1.0,16.0,1.0,9.0,-0.0133201784,-1.8059624035,1.0,-23.4863718047,0.0,0.0,0.0,24.2078,86.5082,208.11,152.3426,27.0773,0.0,498.2459,-1.1634557600979365
5hrx,5.292429823902063,5.470126368300001,-1.6591470451,-0.0554738487,3.0,18.0,3.0,11.0,-0.0154106249,-0.7152627734999999,3.0,-21.045742508900002,0.0,0.0,0.0,31.0185,84.5873,207.7434,165.9817,26.3185,0.0,515.6494,-0.17769654439793747
5ect,5.2839966563652006,5.3561860317,-43.1570186059,-1.7195866211000002,8.5,28.0,8.5,2.0,-0.34987473,-11.658786875499999,14.0,-175.470692914,33.0707,182.0605,58.0721,34.8326,191.5846,102.2752,66.8658,83.5864,0.0,752.3479,-0.07218937533479952
5hwu,5.271646217978772,4.0718597115,-29.3078912273,-0.1820008737,8.5,28.0,8.5,2.0,-0.0410167608,-9.1954047199,14.0,-130.722294404,45.5137,165.3765,44.049,32.3367,180.2128,118.6,78.8305,79.3829,0.0,744.3021,1.1997865064787723
5gs9,5.259637310505756,5.2344560313,-22.540734492,-0.3181659573,5.5,12.0,5.5,2.0,-0.0719186945,-9.9066112937,6.0,-97.2594463831,147.671,59.425,0.0,0.0,0.0,0.0,51.1212,54.3037,0.0,312.5209,0.02518127920575619
4zv1,5.24184537803261,5.5426245199,-23.990726863600006,-0.4810667514,5.5,12.0,5.5,2.0,-0.0924490796,-9.6893588906,6.0,-80.9196803605,151.5203,57.8662,0.0,0.0,0.0,0.0,48.0084,56.0101,0.0,313.405,-0.3007791418673902
