index2,vina,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,delta_rf,nro_protein,protein,nro_decoy,decoy_name
3036,6.0857591951,-19.1230525068,0.2015777218,0.5,13.0,0.5,6.0,0.0285621006,-4.8397430576,1.0,-45.9349286084,0.0,31.9747,63.5612,31.8593,46.9787,132.8981,88.164,77.3093,0.0,472.7453,6.08,130,1s38,481,ligand_decoy_0
3037,3.5679374117,-13.096309917100001,0.1307152529,0.5,13.0,0.5,6.0,0.0232883075,-1.0581473438,1.0,-24.7881405171,6.4418,15.4021,71.1355,25.5374,24.9015,77.6444,95.6245,30.8062,0.0,347.4934,3.59,130,1s38,147,ligand_decoy_60
3038,3.3045631574,-10.3210258088,0.2168416487,0.5,13.0,0.5,6.0,0.0317821217,-0.0,1.0,-8.2854516957,8.251,18.9161,42.4868,16.3887,28.2669,113.2284,102.3299,41.1977,0.0,371.0655,3.32,130,1s38,310,ligand_decoy_169
3039,3.0889537719,-8.599026005599999,0.1332677981,0.5,13.0,0.5,6.0,0.0195695132,-1.7543980565,1.0,-12.762095198599999,20.9525,9.1374,42.6789,10.6221,32.6256,61.8133,76.7938,33.8723,0.0,288.4959,3.08,130,1s38,185,ligand_decoy_239
3040,2.9339526651,-10.180973228200001,0.1062606963,0.5,13.0,0.5,6.0,0.0123079622,-0.9770380196,1.0,-12.306605243499998,7.2447,9.4789,60.4427,19.5827,11.6128,76.8254,102.5619,32.7214,0.0,320.4705,2.97,130,1s38,367,ligand_decoy_300
3041,2.7749026935,-10.0995558382,0.0248433063,0.5,13.0,0.5,6.0,0.0047456803,-1.6094090881999998,1.0,-21.6685121934,29.1264,0.0,86.6866,34.7041,39.3115,50.9017,110.0998,58.0891,0.0,408.9192,2.84,130,1s38,337,ligand_decoy_90
3042,2.6135422284,-9.2498663524,0.0295743168,0.5,13.0,0.5,6.0,0.0040121903,-0.6919304566,1.0,-18.943032056099998,20.37,0.0,60.7721,30.9544,16.12,55.8386,89.5387,25.7475,0.0,299.3413,2.63,130,1s38,400,ligand_decoy_274
3043,2.4408493428,-7.2608541845,0.016063431,0.5,13.0,0.5,6.0,0.0005721222000000001,-0.08685255089999999,1.0,-11.361980147,25.4019,0.0,40.5463,25.7257,25.188,84.1488,63.3968,30.6661,0.0,295.0736,2.45,130,1s38,265,ligand_decoy_216
3044,2.2330442909,-16.8050480692,0.2671810674,0.5,13.0,0.5,6.0,0.0274545307,-0.0,1.0,-34.3885930848,0.0,17.8994,74.5697,27.1165,55.6474,91.5444,78.2453,56.539,0.0,401.5617,2.27,130,1s38,118,ligand_decoy_72
3045,2.0211977091,-4.4588490355,0.0427918066,0.5,13.0,0.5,6.0,0.0057432267,-0.381194753,1.0,-15.8596894827,13.3293,0.0,23.6083,4.2312,24.6207,56.9329,43.4711,26.2901,0.0,192.4836,2.03,130,1s38,115,ligand_decoy_382
3046,0.9051193251,-4.1786338508,0.0164668505,0.5,13.0,0.5,6.0,0.0020170975,-0.2231423278,1.0,-7.0306410131,17.855999999999995,0.0,26.2486,20.4064,12.9387,18.5999,26.5376,12.5906,0.0,135.1778,0.91,130,1s38,91,ligand_decoy_481
3047,4.1496756656,-14.7803809524,-0.6954585434999999,4.5,9.0,4.5,1.0,-0.1402652927,-5.2771304795,6.0,-74.32768103720001,35.2774,59.4842,0.0,0.0,27.7384,0.0,27.9342,114.1069,0.0,264.5411,5.44,124,3f3d,478,ligand_decoy_1
3048,2.2234355719,-7.2832256295,-0.4299278286,4.5,9.0,4.5,1.0,-0.0899478787,-0.5267925179999999,6.0,-18.6416630198,39.6515,59.6328,0.0,4.3784,25.2487,33.975,109.1812,119.946,0.0,392.0136,2.36,124,3f3d,374,ligand_decoy_137
3049,2.1247958367,-7.307841553899999,-0.3417696655,4.5,9.0,4.5,1.0,-0.0685666452,-0.0,6.0,-13.387542121600001,23.972,52.6577,0.1225,0.0755,19.4312,50.9942,119.4972,132.6663,0.0,399.4166,2.26,124,3f3d,160,ligand_decoy_402
3050,2.0605567825,-7.5243457972,-0.4498934264,4.5,9.0,4.5,1.0,-0.0826423183,-1.9584109651,6.0,-28.672534854400002,53.2777,50.8013,4.8247,5.7473,43.1769,50.0481,133.8909,133.7962,0.0,475.5631,2.15,124,3f3d,441,ligand_decoy_11
3051,2.0157258737,-10.035170086,-0.1087472274,4.5,9.0,4.5,1.0,-0.017038972700000002,-0.35236859600000003,6.0,-22.108635533,44.3664,64.3644,0.1225,0.2041,18.7858,45.2261,103.7328,104.3975,0.0,381.1996,2.06,124,3f3d,300,ligand_decoy_436
3052,1.9504085892,-7.8142137103,-0.455203894,4.5,9.0,4.5,1.0,-0.08373521839999999,-0.7063802095999999,6.0,-23.035517506399998,36.5329,52.5483,4.8247,3.0434,30.3003,51.9073,153.9488,147.0945,0.0,480.2002,2.06,124,3f3d,220,ligand_decoy_42
3053,1.8947073586,-10.2595740166,-0.310633015,4.5,9.0,4.5,1.0,-0.0438993765,-0.36020226920000004,6.0,-16.6966895915,38.1255,74.5336,0.1225,0.0687,26.3096,50.4871,99.4436,89.2657,0.0,378.3563,1.93,124,3f3d,352,ligand_decoy_447
3054,1.8411845933,-7.4029385324,-0.4675558656,4.5,9.0,4.5,1.0,-0.0974881559,-2.408194368,6.0,-27.2282563699,49.945,60.2523,0.5542,9.8528,8.565,28.6843,66.0739,114.5999,0.0,338.5274,1.99,124,3f3d,1,ligand_decoy_10
3055,1.7319826021,-9.7465931153,-0.2385602876,4.5,9.0,4.5,1.0,-0.0339532521,-0.0,6.0,-11.2214874724,45.5637,67.1425,0.1225,0.0755,27.3648,50.6141,114.1832,92.5599,0.0,397.6262,1.8,124,3f3d,366,ligand_decoy_418
3056,1.568421667,-7.5421989438,-0.3143518093,4.5,9.0,4.5,1.0,-0.0536767982,-0.4858491062,6.0,-18.1790215372,43.5467,41.7232,0.1225,0.0755,31.4364,48.4964,107.5506,121.3631,0.0,394.3144,1.67,124,3f3d,140,ligand_decoy_251
3057,0.2841173515,-8.7952199108,-0.4714580324,4.5,9.0,4.5,1.0,-0.1244145738,-2.4950982632,6.0,-33.4598993911,42.26,69.832,4.8616,3.0434,41.4275,51.8484,138.8741,146.9965,0.0,499.1435,0.53,124,3f3d,471,ligand_decoy_454
3058,6.3744681939999985,-22.195128673800006,-0.06935881440000001,6.0,30.0,6.0,8.0,-0.0071295228,-2.7296096860000003,6.0,-63.094670436899996,10.0828,19.6266,25.4328,9.3371,89.8057,170.616,241.3682,167.7099,39.162,773.1411,7.68,42,2fvd,481,ligand_decoy_0
3059,5.1967473104,-26.4231190667,0.5470075024000001,6.0,30.0,6.0,8.0,0.0919283017,-2.5765156532,6.0,-74.6552283316,55.9339,51.7968,64.7281,35.41,89.8117,112.5727,128.4916,167.6133,31.9604,738.3185,5.97,42,2fvd,52,ligand_decoy_207
3060,4.9383167787,-21.6758544283,0.1215026185,6.0,30.0,6.0,8.0,0.0135842348,-1.1986546882,6.0,-34.7559762211,0.0,22.3201,23.1576,27.5713,84.3337,131.8543,178.1235,132.7752,42.3235,642.4592,5.76,42,2fvd,260,ligand_decoy_133
3061,4.599275696,-19.8975959421,0.2643791356,6.0,30.0,6.0,8.0,0.0479775809,-0.4013803978,6.0,-24.505277433499998,6.5861,27.5705,35.459,11.289,64.1937,123.0125,204.6853,107.1741,36.6819,616.6521,5.11,42,2fvd,190,ligand_decoy_259
3062,4.1677855337,-25.4824401464,0.2156167204,6.0,30.0,6.0,8.0,0.0266843662,-3.7476718013,6.0,-64.55832772720001,39.9132,39.3713,69.97800000000001,28.9782,79.3788,101.0661,134.7792,170.363,42.423,706.2508,4.97,42,2fvd,67,ligand_decoy_172
3063,3.5988393454,-25.284735251799997,0.2818361976,6.0,30.0,6.0,8.0,0.0491805045,-2.2761881727,6.0,-67.8004708856,22.5614,30.3293,79.1571,26.9132,69.4203,60.3676,110.6478,121.2917,41.1958,561.8842,4.34,42,2fvd,386,ligand_decoy_148
3064,3.2227496827999995,-18.8669177988,0.0973928022,6.0,30.0,6.0,8.0,0.0167309069,-1.9061057932,6.0,-47.0140757709,35.3262,26.2381,50.7245,5.1256,90.584,113.3297,141.7807,82.4519,41.3202,586.8809,3.65,42,2fvd,130,ligand_decoy_470
3065,2.9814388077,-8.8299506623,0.0927938199,6.0,30.0,6.0,8.0,0.0196795367,-0.6978863954000001,6.0,-32.4124536664,17.9633,36.2837,37.1594,2.8593,59.7426,70.5069,102.0967,93.6766,6.7418,427.0303,3.1,42,2fvd,262,ligand_decoy_174
3066,2.8056579292,-10.8802019103,0.1408667545,6.0,30.0,6.0,8.0,0.026992432,-0.6905661651999999,6.0,-31.4641097756,37.239,41.5144,25.885,0.7254,69.9388,69.8063,88.0707,74.2544,22.8983,430.3323,2.85,42,2fvd,290,ligand_decoy_52
3067,2.5885742288,-12.8486470186,0.0630654702,6.0,30.0,6.0,8.0,0.0025452103,-0.2819608909,6.0,-24.2394313179,42.9377,22.0914,9.884,0.2655,58.5984,90.5554,62.9994,42.6972,37.6183,367.6473,2.62,42,2fvd,476,ligand_decoy_88
3068,1.2314416912,-4.5514741527,0.0388162908,6.0,30.0,6.0,8.0,-0.0138702959,-0.8909923076999999,6.0,-13.972925820799999,31.6299,33.2353,19.899,0.0,33.9807,1.403,15.8522,16.4756,15.1528,167.6285,1.28,42,2fvd,488,ligand_decoy_364
3069,4.9666001531,-21.749005386,-1.2714462358,3.5,13.0,3.5,0.0,-0.3161415249,-11.2905235512,4.0,-85.1372185209,21.0755,41.9646,123.692,12.7059,6.6797,56.2656,0.7319,114.2119,0.0,377.3271,5.94,156,1uwu,481,ligand_decoy_0
3070,3.5701378817,-18.7102516697,-1.0419005403,4.5,13.0,4.5,0.0,-0.2202010329,-4.2456675019,4.0,-52.6791857859,27.7796,46.4668,122.5897,12.7059,6.6797,80.7968,5.0512,76.6954,0.0,378.7651,3.63,156,1uwu,496,ligand_decoy_204
3071,3.3396899935000004,-14.7222958793,-0.7172652012,3.5,13.0,3.5,0.0,-0.1558886297,-2.6085985058000003,4.0,-24.9833882202,26.0936,50.3498,121.2919,12.7059,6.6797,102.4717,30.0425,67.7238,0.0,417.3589,3.37,156,1uwu,72,ligand_decoy_237
3072,3.1416696982,-14.9109275026,-0.9005130079000001,4.5,13.0,4.5,0.0,-0.17846545190000002,-2.4912621105,4.0,-24.983351545700003,29.3695,50.0211,124.5613,12.7197,6.6797,100.9652,28.5589,60.6307,0.0,413.5061,3.12,156,1uwu,425,ligand_decoy_492
3073,2.9618986341,-19.693810415399998,-1.1901535391,4.5,13.0,4.5,0.0,-0.3110217647,-8.4479564052,4.0,-66.5199220389,28.2294,45.434,147.2788,12.7059,6.6797,70.789,1.4675,63.3153,0.0,375.8996,3.08,156,1uwu,342,ligand_decoy_190
3074,2.8098314873000003,-12.5234322224,-0.7969808944,4.5,13.0,4.5,0.0,-0.1577223547,-1.8196273222,4.0,-12.551774276,30.084,46.6658,131.4646,18.3702,6.6797,101.9806,41.3287,41.52,0.0,418.0936,2.84,156,1uwu,366,ligand_decoy_418
3075,2.6474074617,-13.6530214922,-0.5991733112,4.5,13.0,4.5,0.0,-0.123739763,-0.9281362413,4.0,-16.962102948,13.2076,28.9383,108.8682,0.4399,0.0,67.2719,41.5921,40.7237,0.0,301.0417,2.68,156,1uwu,363,ligand_decoy_138
3076,2.4989490857,-12.8379453995,-0.568381401,4.5,13.0,4.5,0.0,-0.1131995117,-1.5005445024,4.0,-18.5261090052,12.9461,19.7656,101.7643,10.8573,2.8154,73.3794,35.1317,46.9229,0.0,303.5827,2.52,156,1uwu,466,ligand_decoy_490
3077,2.276166168,-13.850565019000001,-0.7782842343,4.5,13.0,4.5,0.0,-0.1512089635,-0.7803306714,4.0,-14.5114908533,26.3726,30.7107,96.9926,0.7996,0.0,68.9254,33.0627,36.7468,0.0,293.6104,2.3,156,1uwu,221,ligand_decoy_495
3078,1.7848892358,-19.3040705039,-1.1346210112,3.5,13.0,3.5,0.0,-0.2475162005,-5.5363165059,4.0,-62.916190315200005,27.6993,38.8747,143.4225,12.7059,6.6797,66.6235,3.6539,75.348,0.0,375.0075,1.84,156,1uwu,346,ligand_decoy_84
3079,-0.1476882115,-19.774949079200002,-1.2548326873,4.5,13.0,4.5,0.0,-0.2727409216,-4.8497772008,4.0,-57.95874411729999,29.9612,38.5562,150.692,12.7059,6.6797,69.9115,2.2482,67.0152,0.0,377.7699,-0.11,156,1uwu,313,ligand_decoy_134
3080,6.4840882745,-45.3867695267,-1.426564701,5.5,22.0,5.5,1.0,-0.3158334591,-11.887247005799999,6.0,-103.529546285,38.3712,119.2014,114.616,87.7564,77.0151,51.036,91.1484,82.4415,0.0,661.586,6.21,38,2q8z,478,ligand_decoy_1
3081,3.0470568231,-22.990869970100004,-0.9304760744,5.5,22.0,5.5,1.0,-0.1918883189,-3.0566655421,6.0,-56.4155178318,94.5639,98.0685,118.6328,104.9786,53.7743,56.6171,166.8486,120.3845,0.0,813.8683,3.07,38,2q8z,399,ligand_decoy_115
3082,2.8040515861,-19.5475451745,-0.5311054392,5.5,22.0,5.5,1.0,-0.08969115720000001,-1.9097805781,6.0,-39.8942203691,13.7607,40.1211,64.7426,15.3277,39.8949,11.2687,42.284,63.1741,0.0,290.5738,2.81,38,2q8z,333,ligand_decoy_290
3083,2.6633828739,-18.4336452558,-0.5515698102000001,5.5,22.0,5.5,1.0,-0.0916715802,-1.6858754207,6.0,-34.5743200877,27.4544,39.451,59.3424,18.2848,53.8273,27.2876,46.8151,54.2184,0.0,326.681,2.69,38,2q8z,157,ligand_decoy_287
3084,2.5288314683,-20.0814598804,-0.7230671070999999,5.5,22.0,5.5,1.0,-0.139216402,-1.5281457311000002,6.0,-41.5418369514,67.2961,68.9517,24.0589,53.395,52.9268,7.4802,29.2408,42.7493,0.0,346.0988,2.58,38,2q8z,109,ligand_decoy_118
3085,2.4132994584,-22.1530556874,-0.5384916835,5.5,22.0,5.5,1.0,-0.08818016779999999,-1.8743456762,6.0,-35.6374478286,4.1872,60.8725,34.1441,27.2868,67.9557,35.0497,71.8944,49.2996,0.0,350.69,2.45,38,2q8z,118,ligand_decoy_72
3086,2.3027698503,-19.2806795078,-0.4292236782,5.5,22.0,5.5,1.0,-0.0707231058,-1.4671633725,6.0,-32.2391226445,17.7296,58.3228,30.8647,16.0389,47.9248,41.3578,53.6732,54.8638,0.0,320.7756,2.31,38,2q8z,93,ligand_decoy_225
3087,2.2097046391,-45.9985075216,-1.4659164395,5.5,22.0,5.5,1.0,-0.34257650450000005,-10.263153447799999,6.0,-114.690572177,39.1857,121.4305,105.93,86.4645,65.8353,52.7239,90.8072,83.5287,0.0,645.9058,2.12,38,2q8z,290,ligand_decoy_52
3088,2.0783659197,-16.618066798399994,-0.3890577658,5.5,22.0,5.5,1.0,-0.0636082528,-1.2118208337,6.0,-25.0677102306,19.7708,46.9264,46.9879,8.4314,52.441,20.5529,40.5662,31.982,0.0,267.6586,2.09,38,2q8z,217,ligand_decoy_333
3089,1.9066045664,-14.187361622300001,-0.5546431333,5.5,22.0,5.5,1.0,-0.1088865905,-3.1163202838,6.0,-29.5167451699,39.8949,57.3236,61.106,13.325,19.3976,13.445,16.4579,29.4757,0.0,250.4257,1.93,38,2q8z,416,ligand_decoy_157
3090,1.0632597691,-10.0857515564,-0.2391690843,5.5,22.0,5.5,1.0,-0.046063172,-2.4006467559,6.0,-20.9272471994,48.8764,47.2694,36.7456,15.2703,4.564,0.0,13.3033,14.5835,0.0,180.6125,1.08,38,2q8z,308,ligand_decoy_257
3091,7.7191607412,-19.2975204382,-0.3122246883,6.5,32.0,6.5,17.0,-0.081490739,-6.6110113840999984,8.0,-79.74702789279999,0.0,10.1377,39.0005,37.0282,132.0665,246.9589,292.0302,135.715,0.0,892.937,9.61,77,2fv5,481,ligand_decoy_0
3092,4.1703454138,-13.807677858699998,-0.113397554,6.5,32.0,6.5,17.0,-0.0244105472,-1.0679321004,8.0,-30.7434851902,0.0,17.3001,25.8542,31.264,110.2243,88.7645,154.5748,76.3226,0.0,504.3045,4.28,77,2fv5,252,ligand_decoy_238
3093,3.967652787200001,-13.5032208295,-0.1510402608,6.5,32.0,6.5,17.0,-0.0427918066,-3.4745347951,8.0,-69.0161792163,0.0,9.5727,54.3957,43.0128,107.156,128.4181,147.3238,120.9441,0.0,610.8232,4.35,77,2fv5,175,ligand_decoy_56
3094,3.7924880403,-9.7676809528,-0.1648812171,6.5,32.0,6.5,17.0,-0.0286281147,-0.0,8.0,-29.2338747514,0.0,9.6056,31.826,16.6188,99.5896,144.7028,147.4148,61.1696,0.0,510.9272,3.95,77,2fv5,82,ligand_decoy_482
3095,3.6003503348000003,-8.4852030274,-0.0573295784,6.5,32.0,6.5,17.0,-0.0131734804,-0.14985200699999998,8.0,-24.0018832465,0.0,8.9307,16.737000000000002,12.8148,81.2134,141.0065,150.0037,54.3504,0.0,465.0565,3.64,77,2fv5,8,ligand_decoy_316
3096,3.4509457567000004,-9.0466382781,-0.0105549211,6.5,32.0,6.5,17.0,0.0018777344,-0.0,8.0,-20.319946819000002,0.0,0.9463,25.9872,27.0135,92.9267,116.4445,138.4641,99.7425,0.0,501.5248,3.57,77,2fv5,174,ligand_decoy_70
3097,3.2454805379,-9.7907052039,-0.1641917365,6.5,32.0,6.5,17.0,-0.0403272802,-1.6061303879,8.0,-39.4939475412,0.0,3.8235,38.9387,22.7571,96.7041,45.1253,95.4605,92.976,0.0,395.7852,3.32,77,2fv5,228,ligand_decoy_428
3098,3.0384749901,-9.5015047667,-0.0176257647,6.5,32.0,6.5,17.0,-0.0005794570999999999,-0.3200877011,8.0,-39.7225617044,0.0,0.9707,29.336,20.0484,75.8359,89.4471,152.566,125.697,0.0,493.9011,3.14,77,2fv5,216,ligand_decoy_350
3099,2.7398125319,-6.1926800324,-0.2266264053,6.5,32.0,6.5,17.0,-0.0456377478,-0.9198918137,8.0,-20.3343378928,16.4562,2.5369,47.7352,14.0353,60.0945,106.5107,70.8462,80.1593,0.0,398.3743,2.79,77,2fv5,473,ligand_decoy_298
3100,2.4904846111000003,-5.8176245907,0.0521804786,6.5,32.0,6.5,17.0,0.0060806321,-0.1794776681,8.0,-15.087375857,0.0,0.0,23.5831,8.1435,99.7051,94.104,81.9753,58.8114,0.0,366.3224,2.56,77,2fv5,184,ligand_decoy_431
3101,1.3193504677,-4.2947159782,-0.1236737489,6.5,32.0,6.5,17.0,-0.0244838962,-0.0,8.0,-8.5619847606,0.0,15.3409,15.8303,11.7024,14.9272,27.6312,60.6501,33.0837,0.0,179.1658,1.34,77,2fv5,225,ligand_decoy_345
3102,7.8046196611,-30.1577640856,-0.1096347503,15.5,47.0,14.5,24.0,-0.010532916399999998,-6.9151676824,14.0,-121.76176051700001,23.6148,18.2172,91.5129,74.4027,214.3656,418.8556,209.4891,283.1163,0.0,1333.5742,8.1,68,2vkm,478,ligand_decoy_1
3103,3.5295978894,-16.3959880311,0.0743538813,13.5,47.0,12.5,25.0,0.0048630387,-2.3409260001,14.0,-49.3686740246,67.0847,17.6371,97.8567,14.5376,76.3855,193.0223,99.6564,151.6332,0.0,717.8135,3.69,68,2vkm,286,ligand_decoy_33
3104,3.2614706199000003,-11.2761764868,-0.0728062174,13.5,47.0,12.5,25.0,-0.0177577929,-1.0268346557,14.0,-20.8489178023,23.5543,98.414,76.2323,8.1728,70.2121,193.995,101.5549,91.1346,0.0,663.27,3.31,68,2vkm,40,ligand_decoy_8
3105,3.1034475343,-13.0622686462,0.0175597506,13.5,47.0,12.5,25.0,0.0006674758999999999,-2.1988123126,14.0,-40.845930979,47.2496,37.9026,76.5261,9.782,100.7959,237.3942,127.2925,132.1367,0.0,769.0796,3.2,68,2vkm,390,ligand_decoy_280
3106,2.9738251815,-7.1566399253,-0.08892099269999999,13.5,47.0,12.5,25.0,-0.0192761172,-2.1794261719,14.0,-30.1544633806,47.6983,16.7567,53.4129,6.9849,92.5396,228.6465,65.3343,77.8616,0.0,589.2348,2.98,68,2vkm,28,ligand_decoy_201
3107,2.8503348051,-10.2158506777,0.0749113337,13.5,47.0,12.5,25.0,0.013716263,-0.35638078630000003,14.0,-17.3385813603,51.496,2.5782,61.8011,8.4871,47.4561,166.8341,59.2007,143.8116,0.0,541.6649,2.95,68,2vkm,29,ligand_decoy_222
3108,2.7345974180000003,-10.469168784099999,-0.0189460467,13.5,47.0,12.5,25.0,-0.0028239365,-0.518504081,14.0,-22.5487368679,69.0035,5.1315,63.2492,9.6945,72.7176,203.1655,58.2211,102.3138,0.0,583.4967,2.75,68,2vkm,470,ligand_decoy_217
3109,2.6137989499,-11.1588841009,-0.037701386,13.5,47.0,12.5,25.0,-0.0052004441,-2.2600587276,14.0,-34.8973050743,65.2392,19.0843,83.1577,5.5256,78.5022,184.5744,73.1564,102.3024,0.0,611.5422,2.64,68,2vkm,281,ligand_decoy_200
3110,2.4472013662,-7.6320734735,-0.0599628075,13.5,47.0,12.5,25.0,-0.0129901079,-1.2363560742,14.0,-18.146395902000002,64.6576,0.0,33.5854,12.4158,86.3926,203.4666,94.8023,55.9712,0.0,551.2915,2.46,68,2vkm,451,ligand_decoy_401
3111,2.2429170663,-7.1192686098,-0.1533360845,13.5,47.0,12.5,25.0,-0.0244398868,-0.7250621999,14.0,-24.0810928316,53.4819,18.284,35.5273,10.6131,123.7414,259.4412,62.437,76.0565,0.0,639.5824,2.32,68,2vkm,262,ligand_decoy_174
3112,0.8284916248,-7.2476660343,-0.0249239902,13.5,47.0,12.5,25.0,-0.0098581056,-2.1276784524,14.0,-19.466413845599998,69.9707,3.7142,43.8488,10.6428,74.8077,122.0316,53.8631,69.245,0.0,448.1239,0.84,68,2vkm,126,ligand_decoy_424
3113,4.1741595618,-1.0827706031,0.0172296801,1.0,8.0,1.0,5.0,0.0007774994,-0.0,1.0,-7.9432199315,0.0,0.0,14.1773,0.0,0.0,163.1992,0.0,66.5673,0.0,243.9438,3.89,88,2otz,80,ligand_decoy_0
3114,3.2478350408,-0.7451524909999999,-0.0506621543,1.0,8.0,1.0,5.0,-0.0061759858,-0.0,1.0,-3.350068877,0.0,0.0,23.646,0.0,0.0,140.6786,0.0,52.25,0.0,216.5746,3.24,88,2otz,48,ligand_decoy_12
3115,2.7270938152999995,-1.2742628374,-0.0137676073,1.0,8.0,1.0,5.0,-0.0018557297,-0.0,1.0,-4.3465517165,0.0,0.0,23.7413,0.0,0.0,140.6077,0.0,52.0798,0.0,216.4288,2.71,88,2otz,59,ligand_decoy_17
3116,2.4267810046,-0.8422592321,-0.0282466999,1.0,8.0,1.0,5.0,-0.0042469071,-0.0,1.0,-8.9853111792,0.0,0.0,23.7382,0.0,0.0,140.5823,0.0,52.0745,0.0,216.395,2.42,88,2otz,75,ligand_decoy_7
3117,1.9883300222,-0.8534889640000001,-0.0737964289,1.0,8.0,1.0,5.0,-0.0096600633,-0.0,1.0,-10.6666903062,0.0,0.0,23.0777,0.0,0.0,141.1339,0.0,53.1454,0.0,217.357,1.98,88,2otz,4,ligand_decoy_25
3118,1.3484553509,-0.9709280479,-0.0115818071,1.0,8.0,1.0,5.0,-0.0014449753,-0.0,1.0,-4.6747298123,0.0,0.0,23.0173,0.0,0.0,141.1699,0.0,53.2572,0.0,217.4444,1.31,88,2otz,32,ligand_decoy_28
3119,0.7857291578,-1.391503879,-0.0792535945,1.0,8.0,1.0,5.0,-0.0100708177,-0.0,1.0,-8.9940323753,0.0,0.0,23.1094,0.0,0.0,141.1107,0.0,53.0663,0.0,217.2864,0.78,88,2otz,11,ligand_decoy_57
3120,-0.1602235556,-1.1764079365,-0.0524812095,1.0,8.0,1.0,5.0,-0.006909475799999999,-0.0,1.0,-2.7880981786000003,0.0,0.0,23.2487,0.0,0.0,141.0002,0.0,52.7935,0.0,217.0424,-0.19,88,2otz,20,ligand_decoy_67
3121,-0.8578752342,-0.7794504834,-0.0697108896,1.0,8.0,1.0,5.0,-0.0099461244,-0.0,1.0,-12.0462676378,0.0,0.0,22.9695,0.0,0.0,141.2245,0.0,53.3297,0.0,217.5237,-0.82,88,2otz,36,ligand_decoy_56
3122,-2.455137728,-1.8021482555,-0.0916935849,1.0,8.0,1.0,5.0,-0.0160927706,-0.6660015851,1.0,-15.1274904251,0.0,0.0,23.1855,0.0,0.0,141.0406,0.0,52.9171,0.0,217.1432,-2.37,88,2otz,17,ligand_decoy_69
3123,-8.249503350800001,-2.7287881772,0.0009095276,1.0,8.0,1.0,5.0,-0.0001907074,-0.0,1.0,-19.975499915,0.0,0.0,23.0878,0.0,0.0,141.1245,0.0,53.1132,0.0,217.3255,-8.21,88,2otz,60,ligand_decoy_75
3124,4.8075355117,-12.2327721401,-0.3727889576,3.0,11.0,3.0,8.0,-0.08516552390000001,-3.5937489248000003,3.0,-21.8125549596,0.0,63.2739,0.0,0.0,0.0,134.8267,53.2754,8.2376,0.0,259.6136,5.09,133,1toj,388,ligand_decoy_1
3125,2.8959725529,-6.4187196457,-0.141856966,3.0,11.0,3.0,8.0,-0.0276745777,-1.1794372502,3.0,-7.437918670499999,32.9413,76.5182,0.0,30.236,31.6799,126.4182,128.7498,39.3698,0.0,465.9132,3.14,133,1toj,153,ligand_decoy_96
3126,2.416042711,-12.862502644700001,-0.3630115359,3.0,11.0,3.0,8.0,-0.0732609812,-1.0894453621,3.0,-22.2557809619,0.0,67.7444,0.0,0.0,0.0,141.2566,46.9683,11.6171,0.0,267.5864,2.65,133,1toj,254,ligand_decoy_271
3127,2.1125025443000003,-9.299552965,-0.3239972028,3.0,11.0,3.0,8.0,-0.0552758064,-0.0,3.0,-11.8869536098,16.9515,60.4566,0.0,23.7157,17.455,105.7982,113.8945,41.7485,0.0,380.02,2.24,133,1toj,219,ligand_decoy_216
3128,1.7793513863,-12.8184198957,-0.2074529767,3.0,11.0,3.0,8.0,-0.0748746592,-2.9352436075,3.0,-28.411023664699997,0.0,67.7095,0.0,0.0,0.0,141.3161,47.0375,11.6372,0.0,267.7003,2.14,133,1toj,131,ligand_decoy_31
3129,1.387909778,-12.049311621300001,-0.4774433108,3.0,11.0,3.0,8.0,-0.0950016248,-0.16410371769999998,3.0,-10.1549563379,0.0,62.5717,0.0,0.0,0.0,133.5644,54.3277,7.9376,0.0,258.4014,1.49,133,1toj,148,ligand_decoy_70
3130,0.7086760333,-8.716575113,-0.389849935,3.0,11.0,3.0,8.0,-0.0922363675,-1.4974711793000002,3.0,-12.468332453599999,31.4984,81.5409,0.0,31.1062,31.1489,98.5993,121.9651,45.953,0.0,441.8118,0.82,133,1toj,390,ligand_decoy_198
3131,-0.0017090317000000002,-11.7820352002,-0.5514964612,3.0,11.0,3.0,8.0,-0.169876284,-1.1058902079,3.0,-22.4983020955,0.0,67.5519,0.0,0.0,0.0,141.3014,46.9538,11.7672,0.0,267.5743,0.14,133,1toj,182,ligand_decoy_288
3132,-0.9345249392,-12.8336838226,-0.8218168658,3.0,11.0,3.0,8.0,-0.1717906929,-1.3720370544,3.0,-22.5016248052,0.0,62.9739,0.0,0.0,0.0,134.0533,53.9701,8.0422,0.0,259.0395,-0.82,133,1toj,33,ligand_decoy_262
3133,-2.3983582671,-12.0472211748,-0.4801718936,3.0,11.0,3.0,8.0,-0.1011922804,-0.8126702455,3.0,-12.1319759443,0.0,63.4725,0.0,0.0,0.0,135.1608,52.5898,8.6878,0.0,259.9109,-2.24,133,1toj,51,ligand_decoy_93
3134,-8.7302693713,-14.2304468249,-0.6818889785,3.0,11.0,3.0,8.0,-0.1802551675,-2.20047,3.0,-17.7125145623,0.0,61.6258,0.0,0.0,0.0,131.9395,60.0051,7.7796,0.0,261.35,-8.65,133,1toj,231,ligand_decoy_397
